"HHSize" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
"3" "1" "1" "1" "1" "20" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "2" "16" "1"
"3" "1" "2" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "3" "22" "1"
"1" "2" "2" "1" "2" "87" "1"
"1" "1" "1" "1" "1" "26" "1"
"1" "1" "2" "2" "1" "53" "1"
"3" "1" "2" "7" "1" "80" "1"
"3" "1" "1" "1" "1" "22" "1"
"1" "2" "2" "2" "1" "36" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "38" "1"
"1" "1" "1" "1" "1" "38" "1"
"1" "1" "1" "1" "1" "22" "1"
"2" "1" "2" "1" "3" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "65" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "2" "1" "16" "1"
"1" "2" "1" "5" "1" "66" "1"
"1" "1" "1" "1" "3" "16" "1"
"1" "1" "2" "1" "1" "17" "1"
"3" "1" "2" "1" "1" "33" "1"
"1" "1" "1" "1" "2" "24" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "37" "1"
"3" "1" "1" "1" "3" "16" "1"
"1" "1" "2" "1" "2" "35" "1"
"2" "1" "2" "2" "1" "45" "1"
"1" "1" "2" "1" "3" "94" "1"
"1" "1" "1" "1" "1" "26" "1"
"3" "1" "1" "1" "1" "44" "1"
"1" "1" "2" "1" "2" "16" "1"
"3" "1" "2" "1" "1" "62" "1"
"1" "2" "2" "2" "1" "93" "1"
"2" "2" "1" "2" "1" "95" "1"
"1" "1" "2" "1" "5" "16" "1"
"2" "1" "2" "1" "1" "27" "1"
"1" "1" "1" "1" "4" "39" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "2" "1" "58" "1"
"2" "2" "2" "2" "5" "21" "1"
"1" "1" "2" "1" "1" "90" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "46" "1"
"1" "1" "1" "1" "4" "20" "1"
"2" "2" "2" "4" "1" "21" "1"
"1" "1" "1" "5" "1" "16" "1"
"2" "1" "2" "1" "1" "87" "1"
"1" "1" "2" "1" "4" "16" "1"
"1" "2" "2" "2" "5" "76" "1"
"1" "1" "1" "1" "1" "26" "1"
"2" "1" "2" "1" "1" "49" "1"
"2" "1" "2" "1" "2" "17" "1"
"3" "1" "2" "1" "1" "22" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "2" "1" "1" "1" "30" "1"
"3" "1" "2" "1" "1" "17" "1"
"1" "1" "1" "1" "4" "16" "1"
"3" "2" "2" "1" "1" "16" "1"
"3" "2" "2" "2" "1" "41" "1"
"1" "2" "1" "1" "1" "84" "1"
"1" "1" "2" "1" "1" "36" "1"
"1" "1" "2" "1" "1" "27" "1"
"1" "1" "2" "1" "5" "17" "1"
"1" "1" "1" "1" "1" "38" "1"
"2" "1" "1" "1" "1" "40" "1"
"1" "1" "1" "1" "5" "29" "1"
"1" "1" "1" "1" "2" "16" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "2" "2" "1" "1" "81" "1"
"3" "1" "1" "1" "1" "40" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "6" "5" "57" "1"
"1" "2" "1" "1" "1" "52" "1"
"2" "1" "2" "1" "1" "80" "1"
"1" "2" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "62" "1"
"2" "1" "2" "1" "2" "17" "1"
"3" "1" "1" "1" "1" "17" "1"
"3" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "29" "1"
"1" "1" "1" "1" "1" "38" "1"
"1" "1" "2" "1" "1" "39" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "36" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "34" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "5" "49" "1"
"1" "1" "1" "1" "1" "68" "1"
"1" "1" "2" "2" "1" "24" "1"
"1" "1" "2" "1" "1" "77" "1"
"3" "1" "1" "1" "1" "63" "1"
"1" "1" "1" "1" "3" "16" "1"
"1" "1" "1" "1" "2" "29" "1"
"3" "1" "1" "1" "5" "28" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "5" "22" "1"
"2" "1" "1" "1" "1" "50" "1"
"1" "1" "2" "1" "2" "29" "1"
"2" "1" "1" "1" "1" "81" "1"
"2" "1" "1" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "75" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "5" "69" "1"
"1" "1" "1" "1" "5" "17" "1"
"1" "1" "1" "1" "1" "31" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "2" "16" "1"
"2" "1" "1" "1" "4" "20" "1"
"3" "1" "1" "1" "1" "29" "1"
"1" "1" "2" "2" "1" "40" "1"
"2" "2" "2" "2" "4" "28" "1"
"1" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "2" "3" "93" "1"
"1" "1" "1" "1" "5" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "2" "1" "1" "2" "66" "1"
"1" "1" "2" "1" "1" "20" "1"
"2" "1" "2" "1" "1" "20" "1"
"1" "1" "2" "1" "1" "51" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "3" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "2" "1" "8" "5" "51" "1"
"2" "1" "1" "2" "1" "40" "1"
"1" "1" "1" "1" "1" "56" "1"
"1" "2" "2" "9" "3" "16" "1"
"2" "1" "2" "1" "1" "72" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "25" "1"
"1" "1" "1" "1" "3" "23" "1"
"1" "1" "1" "1" "5" "19" "1"
"1" "1" "1" "1" "5" "31" "1"
"1" "1" "1" "1" "4" "16" "1"
"1" "1" "2" "1" "1" "49" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "7" "5" "87" "1"
"1" "1" "2" "1" "1" "72" "1"
"3" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "84" "1"
"3" "1" "1" "1" "3" "19" "1"
"2" "2" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "7" "2" "86" "1"
"1" "1" "1" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "18" "1"
"2" "2" "2" "1" "2" "85" "1"
"2" "1" "2" "2" "1" "24" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "30" "1"
"1" "1" "1" "1" "4" "38" "1"
"2" "2" "2" "1" "1" "16" "1"
"2" "2" "2" "3" "3" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "66" "1"
"1" "1" "1" "1" "4" "48" "1"
"2" "2" "1" "1" "1" "40" "1"
"1" "1" "1" "1" "1" "35" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "5" "19" "1"
"1" "1" "1" "1" "1" "30" "1"
"3" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "27" "1"
"3" "2" "2" "1" "2" "16" "1"
"1" "1" "1" "1" "2" "16" "1"
"2" "1" "2" "1" "3" "16" "1"
"2" "1" "2" "2" "3" "71" "1"
"2" "1" "1" "1" "4" "16" "1"
"1" "1" "2" "4" "1" "86" "1"
"2" "2" "2" "2" "1" "42" "1"
"1" "1" "1" "1" "4" "16" "1"
"2" "2" "1" "1" "1" "16" "1"
"1" "2" "2" "1" "2" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "2" "1" "7" "2" "85" "1"
"1" "1" "2" "1" "1" "38" "1"
"1" "1" "2" "3" "3" "87" "1"
"1" "1" "1" "2" "1" "16" "1"
"2" "2" "2" "2" "1" "86" "1"
"1" "1" "1" "1" "1" "27" "1"
"3" "1" "1" "1" "1" "73" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "2" "90" "1"
"1" "2" "1" "1" "3" "16" "1"
"2" "1" "2" "1" "1" "38" "1"
"1" "1" "1" "7" "3" "75" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "2" "1" "71" "1"
"1" "1" "1" "1" "3" "16" "1"
"3" "2" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "84" "1"
"3" "1" "2" "1" "1" "20" "1"
"1" "1" "1" "9" "5" "30" "1"
"1" "1" "2" "1" "1" "22" "1"
"1" "1" "2" "1" "4" "16" "1"
"1" "1" "1" "1" "5" "40" "1"
"2" "1" "1" "1" "1" "29" "1"
"1" "1" "1" "1" "1" "29" "1"
"1" "1" "2" "1" "3" "91" "1"
"1" "2" "1" "1" "5" "17" "1"
"2" "1" "2" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "31" "1"
"1" "1" "1" "1" "1" "36" "1"
"3" "1" "2" "1" "4" "16" "1"
"2" "1" "2" "1" "2" "61" "1"
"1" "1" "1" "1" "1" "77" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "2" "1" "2" "4" "88" "1"
"2" "1" "1" "1" "1" "94" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "84" "1"
"3" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "92" "1"
"2" "1" "2" "1" "5" "38" "1"
"3" "2" "1" "2" "1" "89" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "2" "85" "1"
"2" "1" "1" "9" "1" "70" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "1" "4" "2" "16" "1"
"2" "1" "1" "1" "3" "18" "1"
"3" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "5" "17" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "2" "2" "7" "1" "24" "1"
"1" "1" "1" "1" "1" "22" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "2" "2" "1" "77" "1"
"1" "2" "1" "2" "1" "21" "1"
"2" "2" "2" "6" "4" "73" "1"
"2" "1" "1" "2" "5" "52" "1"
"3" "1" "1" "1" "1" "42" "1"
"1" "1" "2" "2" "1" "87" "1"
"1" "1" "1" "1" "3" "17" "1"
"1" "1" "2" "1" "3" "81" "1"
"2" "1" "2" "1" "1" "19" "1"
"1" "1" "1" "1" "1" "47" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "26" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "2" "2" "2" "1" "43" "1"
"1" "2" "1" "1" "1" "16" "1"
"1" "2" "1" "1" "1" "45" "1"
"3" "1" "2" "1" "3" "66" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "2" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "2" "1" "1" "2" "21" "1"
"1" "2" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "17" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "39" "1"
"2" "1" "2" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "2" "2" "2" "3" "31" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "1" "1" "1" "3" "21" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "2" "2" "1" "1" "18" "1"
"2" "1" "1" "1" "1" "21" "1"
"3" "1" "1" "1" "1" "21" "1"
"1" "2" "1" "1" "1" "70" "1"
"1" "1" "1" "1" "4" "47" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "3" "86" "1"
"3" "2" "2" "5" "1" "60" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "2" "1" "5" "21" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "9" "1" "16" "1"
"2" "2" "1" "6" "1" "19" "1"
"1" "2" "2" "1" "1" "21" "1"
"2" "1" "1" "1" "1" "57" "1"
"3" "1" "1" "1" "4" "16" "1"
"3" "1" "2" "4" "1" "34" "1"
"1" "1" "1" "1" "4" "16" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "8" "1" "16" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "1" "1" "2" "1" "96" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "1" "1" "5" "26" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "2" "2" "6" "1" "26" "1"
"3" "1" "1" "6" "1" "80" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "2" "2" "7" "5" "49" "1"
"2" "1" "1" "6" "1" "24" "1"
"1" "1" "1" "1" "5" "19" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"2" "2" "2" "8" "2" "89" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "2" "8" "1" "16" "1"
"1" "1" "1" "2" "1" "56" "1"
"1" "1" "1" "1" "1" "64" "1"
"2" "2" "1" "1" "1" "16" "1"
"3" "2" "2" "1" "1" "29" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "5" "17" "1"
"1" "1" "2" "1" "1" "84" "1"
"1" "1" "2" "1" "4" "19" "1"
"1" "2" "2" "7" "2" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "4" "21" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "21" "1"
"2" "1" "1" "3" "5" "27" "1"
"1" "2" "2" "1" "1" "21" "1"
"2" "1" "2" "5" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "64" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "64" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "41" "1"
"3" "1" "1" "1" "3" "21" "1"
"1" "2" "2" "1" "1" "16" "1"
"1" "2" "2" "1" "2" "58" "1"
"3" "1" "2" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "64" "1"
"1" "1" "1" "2" "4" "17" "1"
"1" "1" "2" "1" "3" "65" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "53" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "9" "1" "24" "1"
"1" "2" "2" "7" "5" "25" "1"
"1" "1" "1" "1" "1" "95" "1"
"3" "1" "2" "1" "1" "19" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "2" "2" "1" "61" "1"
"1" "2" "1" "1" "3" "21" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "27" "1"
"1" "2" "1" "6" "1" "65" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "2" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "5" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"3" "1" "2" "1" "2" "24" "1"
"1" "1" "2" "1" "3" "16" "1"
"1" "1" "1" "1" "3" "17" "1"
"2" "2" "2" "2" "2" "60" "1"
"1" "1" "1" "5" "1" "16" "1"
"1" "1" "2" "1" "1" "37" "1"
"1" "1" "1" "7" "1" "16" "1"
"1" "2" "2" "2" "1" "20" "1"
"2" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "4" "16" "1"
"2" "2" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "94" "1"
"1" "1" "1" "1" "1" "30" "1"
"2" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "17" "1"
"3" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "17" "1"
"2" "2" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "3" "59" "1"
"3" "1" "1" "1" "4" "16" "1"
"2" "1" "2" "1" "1" "29" "1"
"1" "2" "1" "1" "5" "17" "1"
"1" "1" "2" "7" "1" "16" "1"
"1" "1" "2" "2" "1" "21" "1"
"1" "1" "1" "1" "1" "19" "1"
"1" "1" "2" "1" "1" "17" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "57" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "18" "1"
"3" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "7" "1" "95" "1"
"1" "2" "2" "2" "1" "30" "1"
"1" "1" "2" "1" "1" "85" "1"
"2" "1" "1" "4" "1" "81" "1"
"2" "1" "2" "1" "1" "24" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "6" "2" "29" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "70" "1"
"1" "1" "1" "1" "1" "21" "1"
"3" "1" "2" "2" "4" "21" "1"
"1" "1" "2" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "34" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "51" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "4" "35" "1"
"2" "2" "2" "1" "1" "21" "1"
"2" "1" "1" "8" "1" "21" "1"
"1" "1" "1" "1" "1" "18" "1"
"2" "1" "1" "9" "1" "16" "1"
"1" "1" "1" "1" "1" "18" "1"
"3" "1" "1" "1" "2" "21" "1"
"1" "1" "2" "1" "1" "30" "1"
"2" "2" "2" "2" "1" "27" "1"
"3" "2" "2" "6" "1" "68" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "5" "1" "73" "1"
"1" "2" "1" "1" "2" "16" "1"
"2" "2" "1" "1" "4" "16" "1"
"2" "1" "2" "5" "1" "17" "1"
"1" "1" "1" "1" "1" "70" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "2" "1" "40" "1"
"3" "1" "1" "1" "1" "91" "1"
"1" "1" "1" "1" "1" "26" "1"
"2" "1" "2" "1" "1" "51" "1"
"1" "1" "1" "1" "4" "16" "1"
"2" "1" "1" "1" "1" "17" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "64" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "4" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "1" "1" "1" "46" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "4" "1" "16" "1"
"1" "1" "1" "1" "1" "27" "1"
"2" "1" "1" "1" "1" "17" "1"
"3" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "3" "16" "1"
"2" "1" "1" "8" "1" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"3" "1" "1" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "3" "16" "1"
"3" "1" "2" "1" "4" "16" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "2" "1" "62" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "2" "2" "4" "2" "26" "1"
"3" "1" "1" "1" "2" "19" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "5" "66" "1"
"1" "1" "2" "2" "1" "20" "1"
"2" "2" "2" "7" "2" "40" "1"
"1" "1" "1" "1" "1" "40" "1"
"2" "2" "1" "2" "3" "89" "1"
"2" "1" "1" "3" "1" "19" "1"
"3" "1" "1" "1" "1" "64" "1"
"1" "1" "2" "2" "5" "41" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "2" "4" "89" "1"
"1" "1" "1" "1" "4" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "2" "2" "1" "75" "1"
"3" "1" "1" "1" "1" "16" "1"
"2" "2" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "2" "16" "1"
"3" "1" "2" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "2" "1" "1" "17" "1"
"1" "1" "1" "1" "3" "16" "1"
"1" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "40" "1"
"1" "2" "2" "2" "1" "38" "1"
"3" "1" "2" "4" "1" "25" "1"
"3" "1" "1" "1" "1" "21" "1"
"1" "1" "2" "2" "1" "43" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "47" "1"
"2" "1" "2" "4" "1" "16" "1"
"1" "1" "1" "1" "1" "82" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "2" "17" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "1" "1" "2" "1" "16" "1"
"1" "1" "2" "5" "1" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "17" "1"
"3" "1" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "18" "1"
"1" "1" "2" "1" "1" "86" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "3" "21" "1"
"1" "1" "1" "1" "2" "21" "1"
"2" "1" "2" "2" "1" "20" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "21" "1"
"1" "1" "2" "2" "1" "77" "1"
"2" "2" "1" "2" "1" "40" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "81" "1"
"1" "1" "1" "1" "1" "18" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "2" "1" "33" "1"
"2" "2" "2" "2" "1" "94" "1"
"1" "1" "2" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "24" "1"
"1" "1" "1" "1" "1" "96" "1"
"1" "1" "1" "1" "4" "16" "1"
"2" "1" "2" "4" "1" "77" "1"
"1" "1" "1" "5" "1" "16" "1"
"2" "1" "2" "1" "5" "21" "1"
"1" "1" "2" "1" "4" "21" "1"
"1" "1" "2" "2" "4" "26" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "29" "1"
"2" "1" "1" "1" "2" "17" "1"
"3" "1" "2" "1" "5" "16" "1"
"1" "1" "1" "1" "1" "34" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "47" "1"
"3" "2" "2" "2" "1" "68" "1"
"1" "1" "1" "1" "1" "24" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "1" "2" "1" "1" "17" "1"
"1" "1" "2" "7" "4" "16" "1"
"1" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "81" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "1" "2" "1" "1" "35" "1"
"1" "1" "2" "1" "1" "19" "1"
"3" "1" "1" "1" "1" "17" "1"
"2" "1" "1" "1" "1" "21" "1"
"3" "1" "1" "1" "1" "89" "1"
"1" "1" "2" "6" "1" "62" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "3" "16" "1"
"2" "1" "1" "1" "2" "16" "1"
"3" "1" "1" "1" "1" "18" "1"
"3" "1" "1" "1" "4" "17" "1"
"2" "1" "1" "1" "2" "21" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "17" "1"
"3" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "24" "1"
"1" "1" "2" "1" "1" "30" "1"
"1" "1" "1" "1" "1" "16" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "27" "1"
"1" "1" "1" "1" "1" "41" "1"
"1" "2" "2" "2" "1" "26" "1"
"1" "1" "2" "1" "1" "21" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "2" "16" "1"
"3" "1" "1" "1" "2" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"3" "1" "2" "1" "5" "16" "1"
"2" "1" "1" "1" "1" "21" "1"
"1" "1" "1" "1" "2" "17" "1"
"2" "1" "1" "1" "1" "21" "1"
"2" "1" "1" "1" "1" "18" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "2" "1" "5" "95" "1"
"1" "1" "1" "1" "2" "16" "1"
"1" "1" "2" "1" "1" "21" "1"
"2" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "2" "27" "1"
"2" "1" "1" "1" "1" "16" "1"
"3" "1" "1" "1" "1" "16" "1"
"1" "2" "2" "2" "1" "81" "1"
"2" "2" "2" "2" "4" "73" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "2" "3" "93" "1"
"1" "1" "1" "1" "1" "24" "1"
"3" "1" "1" "1" "1" "17" "1"
"1" "1" "1" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "21" "1"
"2" "1" "2" "1" "1" "95" "1"
"1" "1" "2" "1" "1" "21" "1"
"1" "1" "1" "1" "1" "17" "1"
"1" "1" "2" "1" "1" "16" "1"
"1" "1" "1" "1" "1" "16" "1"
"3" "2" "1" "8" "2" "16" "1"
